"Client"	"RegistrationDt"	"Age"	"Gender"	"MaritalStatus"	"HasChildren"	"NumChildren"	"PostalCode"	"Zone"	"City"
"203"	"10706248"	"2010-03-11 00:00:00.000"	38	"M"	""	"Y"	1	"4435-255"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"204"	"107067501"	"2008-01-01 00:00:00.000"	62	"M"	"S"	"N"	0	"4250-364"	"PORTO"	"PORTO"
"205"	"107067730"	"2008-10-09 00:00:00.000"	60	"F"	"M"	"Y"	3	"4435-006"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"206"	"107067960"	"2010-04-02 00:00:00.000"	81	"F"	"M"	"Y"	1	"4465-737"	"PORTO"	"LEÇA DO BALIO"
"207"	"107068230"	"2009-03-12 00:00:00.000"	64	"F"	"M"	"Y"	2	"4400-332"	"PORTO"	"V.N.GAIA"
"208"	"107088487"	"2009-06-12 00:00:00.000"	54	"F"	""	"N"	0	"4200-529"	"PORTO"	"PORTO"
"209"	"107088754"	"2008-08-04 00:00:00.000"	54	"F"	"S"	"N"	0	"4465-049"	"PORTO"	"S. MAMEDE DE INFESTA"
"210"	"107090961"	"2009-10-23 00:00:00.000"	62	"F"	"S"	"Y"	2	"4200-103"	"PORTO"	"PORTO"
"211"	"107095998"	"2010-05-16 00:00:00.000"	56	"F"	"S"	"Y"	2	"4470-208"	"PORTO"	"MAIA"
"212"	"107097060"	"2009-03-12 00:00:00.000"	70	"M"	""	"N"	0	"4400-346"	"PORTO"	"V.N.GAIA"
"213"	"107097222"	"2010-08-10 00:00:00.000"	68	"F"	""	"Y"	1	"4100-266"	"PORTO"	"PORTO"
"214"	"107098210"	"2013-07-10 00:00:00.000"	66	"F"	""	"Y"	2	"4250-331"	"PORTO"	"PORTO"
"215"	"107098423"	"2011-06-17 00:00:00.000"	57	"M"	"S"	"Y"	4	"4150-020"	"PORTO"	"PORTO"
"216"	"107100533"	"2009-02-11 00:00:00.000"	52	"M"	"M"	"N"	0	"4050-393"	"PORTO"	"PORTO"
"217"	"107103737"	"2008-10-31 00:00:00.000"	54	"M"	""	"N"	3	"4445-442"	"PORTO"	"ERMESINDE"
"218"	"107104580"	"2012-12-12 00:00:00.000"	55	"M"	"M"	"N"	0	"4400-545"	"PORTO"	"V.N.GAIA"
"219"	"107105195"	"2012-11-09 00:00:00.000"	67	"F"	"S"	"Y"	1	"4430-059"	"PORTO"	"V.N.GAIA"
"220"	"107105683"	"2013-03-17 00:00:00.000"	55	"F"	"M"	"Y"	1	"4425-617"	"PORTO"	"MAIA"
"221"	"107105896"	"2009-02-11 00:00:00.000"	68	"M"	"S"	"Y"	1	"4430-051"	"PORTO"	"V.N.GAIA"
"222"	"107109174"	"2009-04-06 00:00:00.000"	68	"F"	"M"	"Y"	4	"4050-389"	"PORTO"	"PORTO"
"223"	"107110229"	"2012-01-31 00:00:00.000"	65	"F"	""	"N"	0	"4250-106"	"PORTO"	"PORTO"
"224"	"107110814"	"2008-12-09 00:00:00.000"	58	"F"	"S"	"N"	0	"4000-445"	"PORTO"	"PORTO"
"225"	"107116839"	"2008-08-05 00:00:00.000"	63	"F"	"M"	"Y"	1	"4510-672"	"PORTO"	"FÂNZERES"
"226"	"107119722"	"2009-03-10 00:00:00.000"	57	"M"	"S"	"Y"	1	"4250-292"	"PORTO"	"PORTO"
"227"	"107121883"	"2013-08-28 00:00:00.000"	59	"M"	"S"	"N"	1	"4445-235"	"PORTO"	"ALFENA"
"228"	"107122855"	"2012-11-09 00:00:00.000"	56	"M"	"M"	"Y"	1	"4050-381"	"PORTO"	"PORTO"
"229"	"107126648"	"2011-08-17 00:00:00.000"	72	"F"	"S"	"N"	0	"4200-551"	"PORTO"	"PORTO"
"230"	"107127300"	"2008-01-01 00:00:00.000"	61	"M"	""	"N"	0	"4250-420"	"PORTO"	"PORTO"
"231"	"107127857"	"2009-04-23 00:00:00.000"	64	"M"	""	"N"	0	"4000-458"	"PORTO"	"PORTO"
"232"	"107133253"	"2009-02-11 00:00:00.000"	47	"F"	"M"	"Y"	3	"4435-231"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"233"	"107133539"	"2012-12-12 00:00:00.000"	53	"M"	"S"	"Y"	1	"4050-268"	"PORTO"	"PORTO"
"234"	"107137143"	"2008-08-04 00:00:00.000"	44	"M"	""	"Y"	2	"4250-117"	"PORTO"	"PORTO"
"235"	"107139340"	"2009-03-12 00:00:00.000"	65	"M"	""	"N"	0	"4200-139"	"PORTO"	"PORTO"
"236"	"107143100"	"2008-10-02 00:00:00.000"	82	"M"	""	"Y"	1	"4050-127"	"PORTO"	"PORTO"
"237"	"107145901"	"2009-10-23 00:00:00.000"	63	"F"	"S"	"Y"	1	"4465-650"	"PORTO"	"LEÇA DO BALIO"
"238"	"107147718"	"2008-10-09 00:00:00.000"	56	"F"	"S"	"N"	1	"4445-485"	"PORTO"	"ERMESINDE"
"239"	"107149613"	"2011-03-09 00:00:00.000"	50	"M"	"M"	"Y"	1	"4470-491"	"PORTO"	"MAIA"
"240"	"107151958"	"2011-05-22 00:00:00.000"	41	"M"	"M"	"Y"	1	"4000-501"	"PORTO"	"PORTO"
"241"	"107153343"	"2009-07-24 00:00:00.000"	61	"M"	""	"N"	0	"4200-432"	"PORTO"	"PORTO"
"242"	"107153750"	"2009-07-31 00:00:00.000"	53	"M"	"S"	"N"	0	"4405-847"	"PORTO"	"V.N.GAIA"
"243"	"107154307"	"2008-08-05 00:00:00.000"	57	"F"	""	"Y"	2	"4415-944"	"PORTO"	"SEIXEZELO"
"244"	"107154579"	"2008-12-09 00:00:00.000"	50	"M"	""	"N"	0	"4350-128"	"PORTO"	"PORTO"
"245"	"107155940"	"2008-01-01 00:00:00.000"	52	"F"	""	"N"	0	"4050-227"	"PORTO"	"PORTO"
"246"	"107158884"	"2010-09-14 00:00:00.000"	67	"F"	"M"	"Y"	3	"4050-169"	"PORTO"	"PORTO"
"247"	"107162121"	"2011-06-17 00:00:00.000"	67	"M"	""	"N"	0	"4050-369"	"PORTO"	"PORTO"
"248"	"107163292"	"2008-09-22 00:00:00.000"	69	"M"	""	"N"	0	"4050-126"	"PORTO"	"PORTO"
"249"	"107166550"	"2009-07-31 00:00:00.000"	61	"F"	"M"	"Y"	5	"4200-289"	"PORTO"	"PORTO"
"250"	"107168626"	"2008-09-25 00:00:00.000"	55	"F"	"M"	"Y"	2	"4470-115"	"PORTO"	"MAIA"
"251"	"107168731"	"2008-08-15 00:00:00.000"	57	"M"	"S"	"N"	0	"4150-124"	"PORTO"	"PORTO"
"252"	"107172119"	"2012-07-26 00:00:00.000"	74	"F"	""	"Y"	1	"4050-046"	"PORTO"	"PORTO"
"253"	"107172801"	"2009-03-10 00:00:00.000"	59	"F"	""	"N"	0	"4050-637"	"PORTO"	"PORTO"
"254"	"107173115"	"2008-10-31 00:00:00.000"	69	"M"	"S"	"N"	3	"4000-447"	"PORTO"	"PORTO"
"255"	"107173751"	"2009-12-14 00:00:00.000"	69	"M"	"M"	"N"	0	"4050-286"	"PORTO"	"PORTO"
"256"	"107176114"	"2009-07-31 00:00:00.000"	55	"F"	"S"	"N"	0	"4250-335"	"PORTO"	"PORTO"
"257"	"107177935"	"2011-10-07 00:00:00.000"	54	"F"	"M"	"N"	1	"4460-328"	"PORTO"	"SENHORA DA HORA"
"258"	"107178486"	"2012-10-12 00:00:00.000"	51	"F"	"S"	"N"	0	"4100-288"	"PORTO"	"PORTO"
"259"	"107179202"	"2012-08-24 00:00:00.000"	55	"F"	"M"	"Y"	1	"4050-628"	"PORTO"	" PORTO"
"260"	"107179911"	"2008-01-01 00:00:00.000"	64	"F"	""	"N"	0	"4415-136"	"PORTO"	"PEDROSO"
"261"	"107180596"	"2010-12-10 00:00:00.000"	62	"M"	"M"	"Y"	4	"4000-144"	"PORTO"	"PORTO"
"262"	"107180626"	"2011-08-17 00:00:00.000"	60	"F"	"M"	"Y"	1	"4465-118"	"PORTO"	"SÃO MAMEDE INFESTA"
"263"	"107181185"	"2010-09-14 00:00:00.000"	72	"M"	"M"	"Y"	1	"4000-060"	"PORTO"	"PORTO"
"264"	"107182777"	"2014-07-03 00:00:00.000"	62	"M"	""	"N"	0	"4050-381"	"PORTO"	"PORTO"
"265"	"107184397"	"2012-12-12 00:00:00.000"	46	"F"	""	"N"	2	"4050-582"	"PORTO"	"PORTO"
"266"	"107187914"	"2013-01-31 00:00:00.000"	55	"F"	"M"	"Y"	2	"4250-172"	"PORTO"	"PORTO"
"267"	"107191563"	"2012-11-09 00:00:00.000"	68	"M"	""	"N"	0	"4050-088"	"PORTO"	"PORTO"
"268"	"107193108"	"2010-03-11 00:00:00.000"	77	"F"	"M"	"Y"	5	"4200-513"	"PORTO"	"PORTO"
"269"	"107193230"	"2008-10-02 00:00:00.000"	66	"M"	"M"	"Y"	2	"4430-518"	"PORTO"	"V.N.GAIA"
"270"	"107193671"	"2008-01-01 00:00:00.000"	59	"M"	""	"N"	0	"4435-200"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"271"	"107193930"	"2009-11-20 00:00:00.000"	49	"M"	"M"	"Y"	1	"4460-230"	"PORTO"	"SENHORA DA HORA"
"272"	"107196522"	"2009-10-23 00:00:00.000"	66	"M"	"M"	"N"	0	"4425-157"	"PORTO"	"MAIA"
"273"	"107198800"	"2012-11-09 00:00:00.000"	67	"M"	"M"	"Y"	1	"4435-104"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"274"	"107199335"	"2012-11-09 00:00:00.000"	66	"F"	"S"	"N"	0	"4430-553"	"PORTO"	"V.N.GAIA"
"275"	"107199386"	"2008-01-01 00:00:00.000"	59	"F"	"S"	"N"	0	"4050-612"	"PORTO"	"PORTO"
"276"	"107199467"	"2010-06-28 00:00:00.000"	62	"M"	"M"	"Y"	1	"4150-140"	"PORTO"	"PORTO"
"277"	"107200791"	"2010-12-10 00:00:00.000"	62	"M"	""	"Y"	1	"4250-021"	"PORTO"	"PORTO"
"278"	"107204070"	"2011-08-17 00:00:00.000"	51	"M"	"S"	"Y"	5	"4250-011"	"PORTO"	"PORTO"
"279"	"107204398"	"2009-07-31 00:00:00.000"	65	"M"	"S"	"Y"	1	"4050-183"	"PORTO"	"PORTO"
"280"	"107205262"	"2010-09-14 00:00:00.000"	61	"M"	"S"	"N"	0	"4425-656"	"PORTO"	"MAIA"
"281"	"107205777"	"2008-12-09 00:00:00.000"	56	"F"	"M"	"Y"	1	"4465-222"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"282"	"107206854"	"2012-08-24 00:00:00.000"	54	"M"	"S"	"N"	1	"4250-533"	"PORTO"	" PORTO"
"283"	"107207613"	"2009-05-25 00:00:00.000"	47	"M"	"S"	"N"	2	"4050-179"	"PORTO"	"PORTO"
"284"	"107210657"	"2010-04-02 00:00:00.000"	73	"M"	"S"	"Y"	1	"4050-255"	"PORTO"	"PORTO"
"285"	"107211475"	"2011-08-17 00:00:00.000"	51	"F"	""	"N"	0	"4430-410"	"PORTO"	"V.N.GAIA"
"286"	"107211890"	"2011-06-17 00:00:00.000"	62	"M"	"M"	"Y"	3	"4050-334"	"PORTO"	"PORTO"
"287"	"107211998"	"2009-06-12 00:00:00.000"	73	"F"	"S"	"Y"	1	"4200-105"	"PORTO"	"PORTO"
"288"	"107212498"	"2008-10-02 00:00:00.000"	51	"F"	"S"	"N"	0	"4150-119"	"PORTO"	"PORTO"
"289"	"107213400"	"2008-01-01 00:00:00.000"	50	"M"	""	"Y"	1	"4580-311"	"PORTO"	"PAREDES"
"290"	"107215853"	"2009-03-12 00:00:00.000"	63	"M"	"M"	"Y"	2	"4050-588"	"PORTO"	"PORTO"
"291"	"107216116"	"2009-03-10 00:00:00.000"	57	"F"	"S"	"N"	1	"4510-609"	"PORTO"	"FÂNZERES"
"292"	"1072184855"	"2014-09-05 00:00:00.000"	51	"M"	"S"	"Y"	1	"4100-493"	"PORTO"	"PORTO"
"293"	"107218674"	"2008-09-25 00:00:00.000"	60	"M"	"M"	"Y"	2	"4400-616"	"PORTO"	"V.N.GAIA"
"294"	"107219174"	"2012-12-12 00:00:00.000"	58	"F"	""	"Y"	2	"4300-433"	"PORTO"	"PORTO"
"295"	"107219689"	"2014-07-22 00:00:00.000"	65	"F"	"M"	"N"	0	"4200-225"	"PORTO"	"PORTO"
"296"	"107222302"	"2008-09-22 00:00:00.000"	71	"F"	"S"	"N"	0	"4460-314"	"PORTO"	"SENHORA DA HORA"
"297"	"107225883"	"2013-03-17 00:00:00.000"	57	"M"	""	"N"	0	"4050-289"	"PORTO"	"PORTO"
"298"	"107227096"	"2010-06-28 00:00:00.000"	52	"F"	"M"	"N"	2	"4460-359"	"PORTO"	"SENHORA DA HORA"
"299"	"107228637"	"2008-08-15 00:00:00.000"	56	"M"	"M"	"Y"	2	"4445-037"	"PORTO"	"MAIA"
"300"	"107228696"	"2009-05-04 00:00:00.000"	45	"M"	"M"	"N"	0	"4050-413"	"PORTO"	"PORTO"
"301"	"107229439"	"2009-06-23 00:00:00.000"	64	"M"	"M"	"Y"	1	"4250-015"	"PORTO"	"PORTO"
"302"	"107229811"	"2009-05-25 00:00:00.000"	70	"F"	"S"	"Y"	3	"4465-092"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"303"	"107230186"	"2011-06-17 00:00:00.000"	58	"M"	"S"	"N"	0	"4435-019"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"304"	"107232421"	"2012-10-12 00:00:00.000"	49	"M"	"M"	"Y"	1	"4470-590"	"PORTO"	"MAIA"
"305"	"107232693"	"2009-06-12 00:00:00.000"	66	"M"	"S"	"Y"	2	"4200-205"	"PORTO"	"PORTO"
"306"	"107233444"	"2008-12-06 00:00:00.000"	60	"F"	"M"	"Y"	1	"4200-230"	"PORTO"	"PORTO"
"307"	"107233517"	"2008-08-04 00:00:00.000"	45	"F"	"M"	"Y"	1	"4470-225"	"PORTO"	"MAIA"
"308"	"107235234"	"2009-04-06 00:00:00.000"	51	"M"	"S"	"N"	0	"4250-415"	"PORTO"	"PORTO"
"309"	"107235528"	"2012-01-31 00:00:00.000"	58	"M"	"M"	"Y"	4	"4050-536"	"PORTO"	"PORTO"
"310"	"107235765"	"2012-04-24 00:00:00.000"	55	"M"	""	"N"	0	"4435-350"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"311"	"107239230"	"2009-11-20 00:00:00.000"	55	"M"	"S"	"N"	0	"4930-587"	"OUTROS"	"VALENÇA"
"312"	"107239370"	"2012-04-24 00:00:00.000"	54	"F"	"M"	"Y"	2	"4050-100"	"PORTO"	"PORTO"
"313"	"107239434"	"2008-09-25 00:00:00.000"	49	"F"	""	"N"	0	"4745-561"	"PORTO"	"S.ROMÃO CORONADO"
"314"	"107239957"	"2008-10-09 00:00:00.000"	58	"M"	""	"N"	1	"4100-423"	"PORTO"	"PORTO"
"315"	"107240696"	"2009-03-12 00:00:00.000"	76	"M"	""	"Y"	2	"4000-107"	"PORTO"	"PORTO"
"316"	"107241030"	"2010-12-10 00:00:00.000"	57	"F"	"M"	"N"	2	"4425-591"	"PORTO"	"MAIA"
"317"	"107241692"	"2009-06-23 00:00:00.000"	66	"M"	""	"N"	0	"4200"	"PORTO"	"PORTO"
"318"	"107242451"	"2013-09-30 00:00:00.000"	62	"F"	"S"	"Y"	2	"4460-370"	"PORTO"	"SENHORA DA HORA"
"319"	"107246066"	"2008-08-15 00:00:00.000"	56	"F"	"M"	"N"	1	"4300-171"	"PORTO"	"PORTO"
"320"	"107246457"	"2008-10-31 00:00:00.000"	56	"F"	"S"	"N"	1	"4465-686"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"321"	"107248310"	"2008-09-22 00:00:00.000"	76	"M"	""	"N"	0	"4050-611"	"PORTO"	"PORTO"
"322"	"107248328"	"2008-08-15 00:00:00.000"	46	"M"	"M"	"Y"	2	"4050-611"	"PORTO"	"PORTO"
"323"	"107248824"	"2008-10-09 00:00:00.000"	64	"F"	"M"	"Y"	1	"4200-045"	"PORTO"	"PORTO"
"324"	"107250594"	"2012-08-24 00:00:00.000"	72	"M"	"S"	"N"	0	"4350-186"	"PORTO"	" PORTO"
"325"	"107252260"	"2009-04-23 00:00:00.000"	75	"M"	"S"	"Y"	2	"4250-310"	"PORTO"	"PORTO"
"326"	"107253151"	"2008-08-15 00:00:00.000"	61	"M"	"S"	"Y"	1	"4250-105"	"PORTO"	"PORTO"
"327"	"107253801"	"2009-04-24 00:00:00.000"	54	"M"	"S"	"N"	0	"4200-252"	"PORTO"	"PORTO"
"328"	"107253828"	"2009-03-12 00:00:00.000"	65	"M"	"S"	"N"	0	"4050-169"	"PORTO"	"PORTO"
"329"	"107255286"	"2009-04-24 00:00:00.000"	80	"F"	""	"N"	0	"4250-017"	"PORTO"	"PORTO"
"330"	"107257530"	"2012-04-24 00:00:00.000"	61	"F"	"M"	"Y"	3	"4050-154"	"PORTO"	"PORTO"
"331"	"107257858"	"2009-05-25 00:00:00.000"	67	"F"	""	"Y"	1	"4460-246"	"PORTO"	"SENHORA DA HORA"
"332"	"107258439"	"2008-08-13 00:00:00.000"	45	"M"	"S"	"N"	0	"4300-029"	"PORTO"	"PORTO"
"333"	"107259486"	"2008-10-09 00:00:00.000"	58	"F"	"M"	"N"	0	"4250-420"	"PORTO"	"PORTO"
"334"	"107259737"	"2009-05-25 00:00:00.000"	60	"F"	""	"Y"	4	"4150-640"	"PORTO"	"PORTO"
"335"	"107260310"	"2010-04-02 00:00:00.000"	55	"F"	""	"N"	0	"4435-298"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"336"	"107260794"	"2009-03-12 00:00:00.000"	64	"M"	"M"	"N"	0	"4150-083"	"PORTO"	"PORTO"
"337"	"107264269"	"2012-04-24 00:00:00.000"	54	"M"	"M"	"Y"	1	"4050-272"	"PORTO"	"PORTO"
"338"	"107264331"	"2009-03-10 00:00:00.000"	64	"F"	"M"	"Y"	2	"4250-368"	"PORTO"	"PORTO"
"339"	"107268663"	"2013-09-30 00:00:00.000"	54	"F"	"M"	"Y"	1	"4700-752"	"BRAGA"	"PALMEIRA BRG"
"340"	"107270315"	"2013-07-10 00:00:00.000"	73	"M"	""	"Y"	1	"4050-107"	"PORTO"	"PORTO"
"341"	"107272709"	"2008-10-09 00:00:00.000"	53	"M"	"S"	"Y"	2	"4510-582"	"PORTO"	"FÂNZERES"
"342"	"107273888"	"2011-08-17 00:00:00.000"	62	"F"	"S"	"N"	0	"4050-453"	"PORTO"	"PORTO"
"343"	"107274345"	"2008-08-04 00:00:00.000"	66	"M"	"M"	"N"	0	"4050-108"	"PORTO"	"PORTO"
"344"	"107280515"	"2009-07-21 00:00:00.000"	54	"M"	""	"N"	0	"4200-456"	"PORTO"	"PORTO"
"345"	"107280698"	"2008-08-13 00:00:00.000"	57	"F"	"M"	"N"	1	"4250-238"	"PORTO"	"PORTO"
"346"	"107283158"	"2009-04-07 00:00:00.000"	59	"M"	"M"	"N"	0	"4150-143"	"PORTO"	"PORTO"
"347"	"107284642"	"2009-05-04 00:00:00.000"	58	"F"	""	"N"	0	"4470-365"	"PORTO"	"MAIA"
"348"	"107285061"	"2009-03-12 00:00:00.000"	71	"F"	"S"	"Y"	5	"4000-070"	"PORTO"	"PORTO"
"349"	"107285177"	"2008-12-09 00:00:00.000"	82	"M"	""	"Y"	2	"4000-374"	"PORTO"	"PORTO"
"350"	"107285517"	"2012-11-09 00:00:00.000"	65	"M"	""	"N"	1	"4050-371"	"PORTO"	"PORTO"
"351"	"107286181"	"2012-12-12 00:00:00.000"	65	"M"	"M"	"Y"	3	"4050-151"	"PORTO"	"PORTO"
"352"	"107287946"	"2011-11-09 00:00:00.000"	52	"F"	"S"	"N"	0	"4050-421"	"PORTO"	"PORTO"
"353"	"107288370"	"2013-11-28 00:00:00.000"	66	"M"	""	"N"	0	"4435-369"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"354"	"107289512"	"2008-08-04 00:00:00.000"	56	"F"	""	"N"	0	"4250-439"	"PORTO"	"PORTO"
"355"	"107291452"	"2014-02-25 00:00:00.000"	53	"F"	"S"	"Y"	3	"4200-335"	"PORTO"	"PORTO"
"356"	"107291894"	"2008-12-09 00:00:00.000"	52	"F"	""	"Y"	1	"4435-330"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"357"	"107292238"	"2008-12-09 00:00:00.000"	53	"F"	""	"Y"	4	"4435-045"	"RIO TINTO - GONDOMAR"	"RIO TINTO"
"358"	"107292351"	"2011-10-07 00:00:00.000"	66	"F"	"S"	"N"	0	"4250-291"	"PORTO"	"PORTO"
"359"	"107292955"	"2010-03-11 00:00:00.000"	60	"F"	"M"	"Y"	1	"4415-557"	"PORTO"	"GRIJÓ VNG"
"360"	"107293595"	"2008-08-05 00:00:00.000"	57	"F"	"M"	"Y"	1	"4445-437"	"PORTO"	"ERMESINDE"
"361"	"107298619"	"2012-10-12 00:00:00.000"	62	"M"	""	"Y"	1	"4420-079"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"362"	"107300761"	"2011-08-17 00:00:00.000"	61	"M"	""	"Y"	1	"4465-066"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"363"	"107301334"	"2011-10-07 00:00:00.000"	57	"M"	"M"	"Y"	1	"4405-660"	"PORTO"	"V.N.GAIA"
"364"	"107302292"	"2009-12-14 00:00:00.000"	66	"F"	"M"	"Y"	1	"4050-046"	"PORTO"	"PORTO"
"365"	"107307217"	"2009-04-23 00:00:00.000"	61	"M"	""	"N"	1	"4450-165"	"PORTO"	"MATOSINHOS"
"366"	"107308690"	"2013-08-28 00:00:00.000"	67	"F"	"M"	"Y"	1	"4200-534"	"PORTO"	"PORTO"
"367"	"107315416"	"2013-09-30 00:00:00.000"	57	"F"	""	"Y"	2	"4445-313"	"PORTO"	"ERMESINDE"
"368"	"107315696"	"2009-04-07 00:00:00.000"	56	"F"	"S"	"Y"	1	"4000-022"	"PORTO"	"PORTO"
"369"	"107319640"	"2009-11-20 00:00:00.000"	62	"F"	""	"N"	0	"4465-167"	"PORTO"	"SÃO MAMEDE DE INFESTA"
"370"	"107323060"	"2009-06-23 00:00:00.000"	62	"M"	""	"Y"	2	"4420-540"	"RIO TINTO - GONDOMAR"	"VALBOM GDM"
"371"	"107327066"	"2009-05-20 00:00:00.000"	69	"M"	""	"N"	0	"4000-108"	"PORTO"	"PORTO"
"372"	"107327724"	"2008-01-01 00:00:00.000"	64	"F"	""	"Y"	1	"4425-702"	"PORTO"	"MAIA"
"373"	"107328097"	"2013-10-31 00:00:00.000"	71	"M"	""	"Y"	2	"4420-088"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"374"	"107329298"	"2012-08-24 00:00:00.000"	69	"F"	"S"	"N"	0	"4050-178"	"PORTO"	" PORTO"
"375"	"107333538"	"2010-04-02 00:00:00.000"	55	"M"	""	"Y"	1	"4050-076"	"PORTO"	"PORTO"
"376"	"107334453"	"2012-06-08 00:00:00.000"	55	"F"	"M"	"Y"	1	"4000-412"	"PORTO"	"PORTO"
"377"	"107335204"	"2009-03-12 00:00:00.000"	81	"M"	"S"	"Y"	2	"4350-230"	"PORTO"	"PORTO"
"378"	"107335921"	"2009-03-12 00:00:00.000"	70	"F"	"M"	"Y"	1	"4050-100"	"PORTO"	"PORTO"
"379"	"107339919"	"2011-08-17 00:00:00.000"	55	"F"	"M"	"Y"	1	"4430-069"	"PORTO"	"V.N.GAIA"
"380"	"107341484"	"2008-01-01 00:00:00.000"	59	"F"	"M"	"N"	2	"4250-368"	"PORTO"	"PORTO"
"381"	"107341760"	"2010-05-16 00:00:00.000"	58	"F"	"S"	"N"	0	"4250-465"	"PORTO"	"PORTO"
"382"	"107344386"	"2009-12-14 00:00:00.000"	54	"F"	"S"	"N"	0	"4250-533"	"PORTO"	"PORTO"
"383"	"107345486"	"2010-08-10 00:00:00.000"	73	"M"	""	"N"	0	"4300-190"	"PORTO"	"PORTO"
"384"	"107346028"	"2009-12-14 00:00:00.000"	51	"F"	""	"N"	2	"4560-042"	"PORTO"	"BUSTELO PNF"
"385"	"107346761"	"2009-11-20 00:00:00.000"	57	"M"	""	"Y"	1	"4470-180"	"PORTO"	"MAIA"
"386"	"107347865"	"2008-08-15 00:00:00.000"	60	"F"	"M"	"N"	0	"4465-041"	"PORTO"	"S.MAMEDE DE INFESTA"
"387"	"107348039"	"2011-10-07 00:00:00.000"	66	"F"	"M"	"Y"	3	"4250"	"PORTO"	"PORTO"
"388"	"107349388"	"2014-04-30 00:00:00.000"	57	"M"	""	"Y"	3	"4100-015"	"PORTO"	"PORTO"
"389"	"107350513"	"2008-01-01 00:00:00.000"	51	"F"	"M"	"N"	0	"4510-518"	"PORTO"	"FÂNZERES"
"390"	"107350920"	"2009-07-21 00:00:00.000"	61	"M"	"M"	"Y"	1	"4000-202"	"PORTO"	"PORTO"
"391"	"107354950"	"2010-06-28 00:00:00.000"	56	"F"	"M"	"N"	0	"4480-779"	"PORTO"	"VILA DO CONDE"
"392"	"107355183"	"2011-08-17 00:00:00.000"	68	"M"	"S"	"N"	0	"4050-611"	"PORTO"	"PORTO"
"393"	"107355396"	"2009-03-10 00:00:00.000"	52	"M"	"S"	"N"	0	"4250-282"	"PORTO"	"PORTO"
"394"	"107355639"	"2009-10-23 00:00:00.000"	69	"F"	"M"	"N"	0	"4250-311"	"PORTO"	"PORTO"
"395"	"107355728"	"2009-03-10 00:00:00.000"	63	"M"	"M"	"Y"	2	"4425-404"	"PORTO"	"MAIA"
"396"	"107358727"	"2009-12-14 00:00:00.000"	67	"M"	"S"	"Y"	1	"4420-133"	"RIO TINTO - GONDOMAR"	"GONDOMAR"
"397"	"107359448"	"2014-09-05 00:00:00.000"	66	"F"	"S"	"Y"	2	"4200-270"	"PORTO"	"PORTO"
"398"	"107360489"	"2010-08-10 00:00:00.000"	58	"F"	"S"	"N"	0	"4405-635"	"PORTO"	"V.N.GAIA"
"399"	"107360594"	"2008-08-15 00:00:00.000"	70	"M"	""	"N"	0	"4000-475"	"PORTO"	"PORTO"
"400"	"107361884"	"2013-05-03 00:00:00.000"	79	"M"	""	"N"	0	"4150-412"	"PORTO"	"PORTO"
"401"	"107362651"	"2008-10-02 00:00:00.000"	70	"F"	"M"	"Y"	4	"4050-438"	"PORTO"	"PORTO"
"402"	"107363402"	"2008-10-31 00:00:00.000"	72	"M"	""	"Y"	1	"4000-469"	"PORTO"	"PORTO"
"403"	"107363747"	"2008-12-09 00:00:00.000"	70	"F"	"S"	"N"	0	"4050-123"	"PORTO"	"PORTO"
"404"	"107366428"	"2008-01-01 00:00:00.000"	78	"F"	""	"Y"	2	"4250-316"	"PORTO"	"PORTO"
"405"	"107368064"	"2013-03-17 00:00:00.000"	54	"M"	"M"	"Y"	1	"4300-279"	"PORTO"	"PORTO"
"406"	"10737343"	"2009-03-10 00:00:00.000"	60	"F"	"S"	"Y"	1	"4250-527"	"PORTO"	"PORTO"
"407"	"107376296"	"2008-08-05 00:00:00.000"	94	"M"	"M"	"Y"	1	"4050-099"	"PORTO"	"PORTO"
"408"	"107376393"	"2008-08-15 00:00:00.000"	82	"M"	"S"	"Y"	4	"4400-072"	"PORTO"	"V.N.GAIA"
"409"	"107377845"	"2008-10-09 00:00:00.000"	69	"F"	"M"	"Y"	1	"4250-103"	"PORTO"	"PORTO"
"410"	"107381877"	"2008-01-01 00:00:00.000"	52	"F"	""	"N"	0	"4000-128"	"PORTO"	"PORTO"
"411"	"107382148"	"2008-10-09 00:00:00.000"	58	"F"	"S"	"N"	0	"4050-202"	"PORTO"	"PORTO"
"412"	"107387033"	"2009-05-04 00:00:00.000"	66	"F"	"M"	"N"	0	"4200-186"	"PORTO"	"PORTO"
